INFO:root:Running: /home/dyung6/robustnav/datasets/robothor-objectnav/train/episodes
INFO:root:Beginning on: FloorPlan_Train3_4.json.gz
INFO:root:File name: FloorPlan_Train3_4.json.gz, key: ('hard', 'AlarmClock'), original count: 25, sub-sample count: 1, sampled ids: [72]
INFO:root:File name: FloorPlan_Train2_3.json.gz, key: ('easy', 'SprayBottle'), original count: 19, sub-sample count: 1, sampled ids: [1429]
INFO:root:File name: FloorPlan_Train2_3.json.gz, key: ('hard', 'Television'), original count: 54, sub-sample count: 1, sampled ids: [1540]
INFO:root:File name: FloorPlan_Train2_3.json.gz, key: ('medium', 'Television'), original count: 57, sub-sample count: 1, sampled ids: [1638]
INFO:root:File name: FloorPlan_Train2_3.json.gz, key: ('easy', 'Television'), original count: 39, sub-sample count: 1, sampled ids: [1556]
INFO:root:File name: FloorPlan_Train2_3.json.gz, key: ('easy', 'Vase'), original count: 32, sub-sample count: 1, sampled ids: [1784]
INFO:root:File name: FloorPlan_Train2_3.json.gz, key: ('medium', 'Vase'), original count: 61, sub-sample count: 1, sampled ids: [1749]
INFO:root:File name: FloorPlan_Train2_3.json.gz, key: ('hard', 'Vase'), original count: 57, sub-sample count: 1, sampled ids: [1766]
INFO:root:Completed: FloorPlan_Train2_3.json.gz
INFO:root:Beginning on: FloorPlan_Train11_2.json.gz
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('hard', 'AlarmClock'), original count: 37, sub-sample count: 1, sampled ids: [79]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('medium', 'AlarmClock'), original count: 78, sub-sample count: 1, sampled ids: [141]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('easy', 'AlarmClock'), original count: 35, sub-sample count: 1, sampled ids: [30]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('hard', 'Apple'), original count: 120, sub-sample count: 2, sampled ids: [165, 273]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('easy', 'Apple'), original count: 10, sub-sample count: 1, sampled ids: [236]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('medium', 'Apple'), original count: 20, sub-sample count: 1, sampled ids: [190]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('medium', 'BaseballBat'), original count: 51, sub-sample count: 1, sampled ids: [432]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('hard', 'BaseballBat'), original count: 70, sub-sample count: 1, sampled ids: [425]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('easy', 'BaseballBat'), original count: 29, sub-sample count: 1, sampled ids: [326]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('hard', 'BasketBall'), original count: 93, sub-sample count: 1, sampled ids: [468]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('medium', 'BasketBall'), original count: 32, sub-sample count: 1, sampled ids: [519]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('easy', 'BasketBall'), original count: 25, sub-sample count: 1, sampled ids: [595]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('medium', 'Bowl'), original count: 104, sub-sample count: 2, sampled ids: [646, 722]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('easy', 'Bowl'), original count: 25, sub-sample count: 1, sampled ids: [649]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('hard', 'Bowl'), original count: 21, sub-sample count: 1, sampled ids: [605]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('hard', 'GarbageCan'), original count: 100, sub-sample count: 1, sampled ids: [853]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('medium', 'GarbageCan'), original count: 35, sub-sample count: 1, sampled ids: [758]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('easy', 'GarbageCan'), original count: 15, sub-sample count: 1, sampled ids: [766]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('hard', 'HousePlant'), original count: 21, sub-sample count: 1, sampled ids: [1025]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('easy', 'HousePlant'), original count: 38, sub-sample count: 1, sampled ids: [1031]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('medium', 'HousePlant'), original count: 91, sub-sample count: 1, sampled ids: [1000]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('easy', 'Laptop'), original count: 48, sub-sample count: 1, sampled ids: [1131]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('medium', 'Laptop'), original count: 76, sub-sample count: 1, sampled ids: [1073]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('hard', 'Laptop'), original count: 26, sub-sample count: 1, sampled ids: [1188]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('medium', 'Mug'), original count: 38, sub-sample count: 1, sampled ids: [1202]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('hard', 'Mug'), original count: 94, sub-sample count: 1, sampled ids: [1273]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('easy', 'Mug'), original count: 18, sub-sample count: 1, sampled ids: [1220]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('medium', 'SprayBottle'), original count: 80, sub-sample count: 1, sampled ids: [1408]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('hard', 'SprayBottle'), original count: 28, sub-sample count: 1, sampled ids: [1384]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('easy', 'SprayBottle'), original count: 42, sub-sample count: 1, sampled ids: [1393]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('easy', 'Television'), original count: 38, sub-sample count: 1, sampled ids: [1615]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('hard', 'Television'), original count: 54, sub-sample count: 1, sampled ids: [1637]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('medium', 'Television'), original count: 58, sub-sample count: 1, sampled ids: [1628]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('medium', 'Vase'), original count: 65, sub-sample count: 1, sampled ids: [1723]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('easy', 'Vase'), original count: 29, sub-sample count: 1, sampled ids: [1778]
INFO:root:File name: FloorPlan_Train11_2.json.gz, key: ('hard', 'Vase'), original count: 56, sub-sample count: 1, sampled ids: [1792]
INFO:root:Completed: FloorPlan_Train11_2.json.gz
INFO:root:Beginning on: FloorPlan_Train11_1.json.gz
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('easy', 'AlarmClock'), original count: 29, sub-sample count: 1, sampled ids: [82]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('hard', 'AlarmClock'), original count: 42, sub-sample count: 1, sampled ids: [19]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('medium', 'AlarmClock'), original count: 79, sub-sample count: 1, sampled ids: [123]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('hard', 'Apple'), original count: 64, sub-sample count: 1, sampled ids: [185]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('easy', 'Apple'), original count: 35, sub-sample count: 1, sampled ids: [155]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('medium', 'Apple'), original count: 51, sub-sample count: 1, sampled ids: [291]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('hard', 'BaseballBat'), original count: 53, sub-sample count: 1, sampled ids: [415]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('medium', 'BaseballBat'), original count: 66, sub-sample count: 1, sampled ids: [374]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('easy', 'BaseballBat'), original count: 31, sub-sample count: 1, sampled ids: [319]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('easy', 'BasketBall'), original count: 43, sub-sample count: 1, sampled ids: [537]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('medium', 'BasketBall'), original count: 86, sub-sample count: 1, sampled ids: [461]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('hard', 'BasketBall'), original count: 21, sub-sample count: 1, sampled ids: [490]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('easy', 'Bowl'), original count: 45, sub-sample count: 1, sampled ids: [603]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('medium', 'Bowl'), original count: 96, sub-sample count: 1, sampled ids: [738]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('hard', 'Bowl'), original count: 9, sub-sample count: 1, sampled ids: [633]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('easy', 'GarbageCan'), original count: 15, sub-sample count: 1, sampled ids: [754]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('hard', 'GarbageCan'), original count: 65, sub-sample count: 1, sampled ids: [835]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('medium', 'GarbageCan'), original count: 70, sub-sample count: 1, sampled ids: [858]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('hard', 'HousePlant'), original count: 96, sub-sample count: 1, sampled ids: [983]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('medium', 'HousePlant'), original count: 37, sub-sample count: 1, sampled ids: [906]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('easy', 'HousePlant'), original count: 17, sub-sample count: 1, sampled ids: [1037]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('medium', 'Laptop'), original count: 50, sub-sample count: 1, sampled ids: [1062]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('hard', 'Laptop'), original count: 85, sub-sample count: 1, sampled ids: [1120]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('easy', 'Laptop'), original count: 15, sub-sample count: 1, sampled ids: [1150]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('medium', 'Mug'), original count: 52, sub-sample count: 1, sampled ids: [1219]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('hard', 'Mug'), original count: 59, sub-sample count: 1, sampled ids: [1347]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('easy', 'Mug'), original count: 39, sub-sample count: 1, sampled ids: [1276]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('hard', 'SprayBottle'), original count: 105, sub-sample count: 2, sampled ids: [1369, 1359]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('easy', 'SprayBottle'), original count: 14, sub-sample count: 1, sampled ids: [1499]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('medium', 'SprayBottle'), original count: 31, sub-sample count: 1, sampled ids: [1491]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('hard', 'Television'), original count: 97, sub-sample count: 1, sampled ids: [1589]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('easy', 'Television'), original count: 22, sub-sample count: 1, sampled ids: [1619]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('medium', 'Television'), original count: 31, sub-sample count: 1, sampled ids: [1600]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('medium', 'Vase'), original count: 81, sub-sample count: 1, sampled ids: [1720]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('hard', 'Vase'), original count: 27, sub-sample count: 1, sampled ids: [1693]
INFO:root:File name: FloorPlan_Train11_1.json.gz, key: ('easy', 'Vase'), original count: 42, sub-sample count: 1, sampled ids: [1799]
INFO:root:Completed: FloorPlan_Train11_1.json.gz
INFO:root:Beginning on: FloorPlan_Train7_4.json.gz
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('medium', 'AlarmClock'), original count: 72, sub-sample count: 1, sampled ids: [41]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('hard', 'AlarmClock'), original count: 38, sub-sample count: 1, sampled ids: [29]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('easy', 'AlarmClock'), original count: 40, sub-sample count: 1, sampled ids: [28]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('medium', 'Apple'), original count: 83, sub-sample count: 1, sampled ids: [299]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('easy', 'Apple'), original count: 43, sub-sample count: 1, sampled ids: [173]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('hard', 'Apple'), original count: 24, sub-sample count: 1, sampled ids: [197]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('medium', 'BaseballBat'), original count: 89, sub-sample count: 1, sampled ids: [319]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('hard', 'BaseballBat'), original count: 31, sub-sample count: 1, sampled ids: [301]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('easy', 'BaseballBat'), original count: 30, sub-sample count: 1, sampled ids: [417]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('easy', 'BasketBall'), original count: 18, sub-sample count: 1, sampled ids: [550]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('medium', 'BasketBall'), original count: 58, sub-sample count: 1, sampled ids: [532]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('hard', 'BasketBall'), original count: 74, sub-sample count: 1, sampled ids: [492]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('hard', 'Bowl'), original count: 92, sub-sample count: 1, sampled ids: [700]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('medium', 'Bowl'), original count: 38, sub-sample count: 1, sampled ids: [707]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('easy', 'Bowl'), original count: 20, sub-sample count: 1, sampled ids: [626]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('hard', 'GarbageCan'), original count: 84, sub-sample count: 1, sampled ids: [817]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('medium', 'GarbageCan'), original count: 33, sub-sample count: 1, sampled ids: [809]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('easy', 'GarbageCan'), original count: 33, sub-sample count: 1, sampled ids: [793]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('hard', 'HousePlant'), original count: 104, sub-sample count: 2, sampled ids: [1023, 941]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('easy', 'HousePlant'), original count: 19, sub-sample count: 1, sampled ids: [957]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('medium', 'HousePlant'), original count: 27, sub-sample count: 1, sampled ids: [1009]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('hard', 'Laptop'), original count: 121, sub-sample count: 2, sampled ids: [1138, 1089]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('medium', 'Laptop'), original count: 17, sub-sample count: 1, sampled ids: [1127]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('easy', 'Laptop'), original count: 12, sub-sample count: 1, sampled ids: [1106]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('medium', 'Mug'), original count: 73, sub-sample count: 1, sampled ids: [1287]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('easy', 'Mug'), original count: 49, sub-sample count: 1, sampled ids: [1233]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('hard', 'Mug'), original count: 28, sub-sample count: 1, sampled ids: [1264]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('hard', 'SprayBottle'), original count: 35, sub-sample count: 1, sampled ids: [1439]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('medium', 'SprayBottle'), original count: 93, sub-sample count: 1, sampled ids: [1464]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('easy', 'SprayBottle'), original count: 22, sub-sample count: 1, sampled ids: [1483]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('easy', 'Television'), original count: 38, sub-sample count: 1, sampled ids: [1618]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('medium', 'Television'), original count: 66, sub-sample count: 1, sampled ids: [1531]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('hard', 'Television'), original count: 46, sub-sample count: 1, sampled ids: [1602]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('medium', 'Vase'), original count: 74, sub-sample count: 1, sampled ids: [1682]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('hard', 'Vase'), original count: 43, sub-sample count: 1, sampled ids: [1705]
INFO:root:File name: FloorPlan_Train7_4.json.gz, key: ('easy', 'Vase'), original count: 33, sub-sample count: 1, sampled ids: [1691]
INFO:root:Completed: FloorPlan_Train7_4.json.gz
INFO:root:Beginning on: FloorPlan_Train5_2.json.gz
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('hard', 'AlarmClock'), original count: 107, sub-sample count: 2, sampled ids: [47, 144]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('medium', 'AlarmClock'), original count: 30, sub-sample count: 1, sampled ids: [138]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('easy', 'AlarmClock'), original count: 13, sub-sample count: 1, sampled ids: [67]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('hard', 'Apple'), original count: 75, sub-sample count: 1, sampled ids: [272]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('easy', 'Apple'), original count: 35, sub-sample count: 1, sampled ids: [248]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('medium', 'Apple'), original count: 40, sub-sample count: 1, sampled ids: [162]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('hard', 'BaseballBat'), original count: 121, sub-sample count: 2, sampled ids: [367, 314]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('easy', 'BaseballBat'), original count: 5, sub-sample count: 1, sampled ids: [384]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('medium', 'BaseballBat'), original count: 24, sub-sample count: 1, sampled ids: [417]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('medium', 'BasketBall'), original count: 79, sub-sample count: 1, sampled ids: [515]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('easy', 'BasketBall'), original count: 43, sub-sample count: 1, sampled ids: [480]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('hard', 'BasketBall'), original count: 28, sub-sample count: 1, sampled ids: [493]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('medium', 'Bowl'), original count: 67, sub-sample count: 1, sampled ids: [625]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('hard', 'Bowl'), original count: 50, sub-sample count: 1, sampled ids: [671]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('easy', 'Bowl'), original count: 33, sub-sample count: 1, sampled ids: [648]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('easy', 'GarbageCan'), original count: 30, sub-sample count: 1, sampled ids: [804]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('hard', 'GarbageCan'), original count: 58, sub-sample count: 1, sampled ids: [863]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('medium', 'GarbageCan'), original count: 62, sub-sample count: 1, sampled ids: [865]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('medium', 'HousePlant'), original count: 94, sub-sample count: 1, sampled ids: [966]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('hard', 'HousePlant'), original count: 27, sub-sample count: 1, sampled ids: [981]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('easy', 'HousePlant'), original count: 29, sub-sample count: 1, sampled ids: [933]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('easy', 'Laptop'), original count: 34, sub-sample count: 1, sampled ids: [1050]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('hard', 'Laptop'), original count: 59, sub-sample count: 1, sampled ids: [1145]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('medium', 'Laptop'), original count: 57, sub-sample count: 1, sampled ids: [1104]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('hard', 'Mug'), original count: 87, sub-sample count: 1, sampled ids: [1303]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('medium', 'Mug'), original count: 47, sub-sample count: 1, sampled ids: [1318]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('easy', 'Mug'), original count: 16, sub-sample count: 1, sampled ids: [1333]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('medium', 'SprayBottle'), original count: 85, sub-sample count: 1, sampled ids: [1452]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('easy', 'SprayBottle'), original count: 41, sub-sample count: 1, sampled ids: [1430]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('hard', 'SprayBottle'), original count: 24, sub-sample count: 1, sampled ids: [1442]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('easy', 'Television'), original count: 44, sub-sample count: 1, sampled ids: [1549]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('medium', 'Television'), original count: 48, sub-sample count: 1, sampled ids: [1501]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('hard', 'Television'), original count: 58, sub-sample count: 1, sampled ids: [1557]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('medium', 'Vase'), original count: 87, sub-sample count: 1, sampled ids: [1721]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('hard', 'Vase'), original count: 26, sub-sample count: 1, sampled ids: [1708]
INFO:root:File name: FloorPlan_Train5_2.json.gz, key: ('easy', 'Vase'), original count: 37, sub-sample count: 1, sampled ids: [1766]
INFO:root:Completed: FloorPlan_Train5_2.json.gz
INFO:root:Beginning on: FloorPlan_Train1_5.json.gz
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('hard', 'AlarmClock'), original count: 8, sub-sample count: 1, sampled ids: [132]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('easy', 'AlarmClock'), original count: 44, sub-sample count: 1, sampled ids: [63]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('medium', 'AlarmClock'), original count: 98, sub-sample count: 1, sampled ids: [91]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('medium', 'Apple'), original count: 54, sub-sample count: 1, sampled ids: [237]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('hard', 'Apple'), original count: 54, sub-sample count: 1, sampled ids: [190]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('easy', 'Apple'), original count: 42, sub-sample count: 1, sampled ids: [166]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('medium', 'BaseballBat'), original count: 94, sub-sample count: 1, sampled ids: [384]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('hard', 'BaseballBat'), original count: 4, sub-sample count: 1, sampled ids: [363]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('easy', 'BaseballBat'), original count: 52, sub-sample count: 1, sampled ids: [325]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('easy', 'BasketBall'), original count: 32, sub-sample count: 1, sampled ids: [505]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('hard', 'BasketBall'), original count: 68, sub-sample count: 1, sampled ids: [572]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('medium', 'BasketBall'), original count: 50, sub-sample count: 1, sampled ids: [476]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('hard', 'Bowl'), original count: 77, sub-sample count: 1, sampled ids: [636]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('easy', 'Bowl'), original count: 15, sub-sample count: 1, sampled ids: [655]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('medium', 'Bowl'), original count: 58, sub-sample count: 1, sampled ids: [736]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('hard', 'GarbageCan'), original count: 54, sub-sample count: 1, sampled ids: [896]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('medium', 'GarbageCan'), original count: 71, sub-sample count: 1, sampled ids: [773]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('easy', 'GarbageCan'), original count: 25, sub-sample count: 1, sampled ids: [818]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('hard', 'HousePlant'), original count: 92, sub-sample count: 1, sampled ids: [943]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('easy', 'HousePlant'), original count: 13, sub-sample count: 1, sampled ids: [1030]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('medium', 'HousePlant'), original count: 45, sub-sample count: 1, sampled ids: [916]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('hard', 'Laptop'), original count: 47, sub-sample count: 1, sampled ids: [1133]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('easy', 'Laptop'), original count: 54, sub-sample count: 1, sampled ids: [1051]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('medium', 'Laptop'), original count: 49, sub-sample count: 1, sampled ids: [1181]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('hard', 'Mug'), original count: 94, sub-sample count: 1, sampled ids: [1321]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('medium', 'Mug'), original count: 44, sub-sample count: 1, sampled ids: [1288]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('easy', 'Mug'), original count: 12, sub-sample count: 1, sampled ids: [1203]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('medium', 'SprayBottle'), original count: 37, sub-sample count: 1, sampled ids: [1487]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('hard', 'SprayBottle'), original count: 101, sub-sample count: 2, sampled ids: [1445, 1370]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('easy', 'SprayBottle'), original count: 12, sub-sample count: 1, sampled ids: [1417]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('easy', 'Television'), original count: 11, sub-sample count: 1, sampled ids: [1526]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('hard', 'Television'), original count: 86, sub-sample count: 1, sampled ids: [1594]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('medium', 'Television'), original count: 53, sub-sample count: 1, sampled ids: [1631]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('medium', 'Vase'), original count: 67, sub-sample count: 1, sampled ids: [1689]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('hard', 'Vase'), original count: 36, sub-sample count: 1, sampled ids: [1680]
INFO:root:File name: FloorPlan_Train1_5.json.gz, key: ('easy', 'Vase'), original count: 47, sub-sample count: 1, sampled ids: [1773]
INFO:root:Completed: FloorPlan_Train1_5.json.gz
INFO:root:Beginning on: FloorPlan_Train9_2.json.gz
INFO:root:File name: FloorPlan_Train9_2.json.gz, key: ('hard', 'AlarmClock'), original count: 62, sub-sample count: 1, sampled ids: [55]
INFO:root:File name: FloorPlan_Train9_2.json.gz, key: ('easy', 'AlarmClock'), original count: 27, sub-sample count: 1, sampled ids: [16]
INFO:root:File name: FloorPlan_Train9_2.json.gz, key: ('medium', 'AlarmClock'), original count: 61, sub-sample count: 1, sampled ids: [34]
INFO:root:File name: FloorPlan_Train9_2.json.gz, key: ('hard', 'Apple'), original count: 33, sub-sample count: 1, sampled ids: [259]
INFO:root:File name: FloorPlan_Train9_2.json.gz, key: ('medium', 'Apple'), original count: 74, sub-sample count: 1, sampled ids: [256]
INFO:root:File name: FloorPlan_Train9_2.json.gz, key: ('easy', 'Apple'), original count: 43, sub-sample count: 1, sampled ids: [230]
INFO:root:File name: FloorPlan_Train9_2.json.gz, key: ('medium', 'BaseballBat'), original count: 60, sub-sample count: 1, sampled ids: [412]
INFO:root:File name: FloorPlan_Train9_2.json.gz, key: ('easy', 'BaseballBat'), original count: 27, sub-sample count: 1, sampled ids: [380]
