,File Name,Difficulty,Target,Original Count,Sub-sample Count,Sampled Ids
19,FloorPlan_Train8_2.json.gz,medium,HousePlant,57,3,"[983, 1004, 953]"
20,FloorPlan_Train8_2.json.gz,easy,HousePlant,16,1,[1028]
21,FloorPlan_Train8_2.json.gz,medium,Laptop,78,4,"[1071, 1055, 1187, 1114]"
22,FloorPlan_Train8_2.json.gz,easy,Laptop,53,3,"[1162, 1149, 1053]"
23,FloorPlan_Train8_2.json.gz,hard,Laptop,19,1,[1108]
24,FloorPlan_Train8_2.json.gz,hard,Mug,77,4,"[1203, 1257, 1273, 1225]"
25,FloorPlan_Train8_2.json.gz,medium,Mug,58,3,"[1208, 1299, 1283]"
26,FloorPlan_Train8_2.json.gz,easy,Mug,15,1,[1286]
27,FloorPlan_Train8_2.json.gz,easy,SprayBottle,32,2,"[1372, 1388]"
28,FloorPlan_Train8_2.json.gz,medium,SprayBottle,72,4,"[1377, 1496, 1378, 1358]"
29,FloorPlan_Train8_2.json.gz,hard,SprayBottle,46,3,"[1451, 1431, 1379]"
30,FloorPlan_Train8_2.json.gz,hard,Television,80,4,"[1648, 1514, 1576, 1526]"
31,FloorPlan_Train8_2.json.gz,medium,Television,38,2,"[1508, 1610]"
32,FloorPlan_Train8_2.json.gz,easy,Television,32,2,"[1572, 1540]"
33,FloorPlan_Train8_2.json.gz,hard,Vase,85,5,"[1745, 1738, 1655, 1658, 1747]"
34,FloorPlan_Train8_2.json.gz,easy,Vase,13,1,[1765]
35,FloorPlan_Train8_2.json.gz,medium,Vase,52,3,"[1725, 1757, 1703]"
0,FloorPlan_Train7_3.json.gz,medium,AlarmClock,80,4,"[134, 103, 16, 133]"
1,FloorPlan_Train7_3.json.gz,hard,AlarmClock,44,3,"[109, 75, 146]"
2,FloorPlan_Train7_3.json.gz,easy,AlarmClock,26,2,"[138, 142]"
3,FloorPlan_Train7_3.json.gz,medium,Apple,105,6,"[177, 225, 186, 163, 296, 203]"
4,FloorPlan_Train7_3.json.gz,easy,Apple,28,2,"[239, 283]"
5,FloorPlan_Train7_3.json.gz,hard,Apple,17,1,[266]
6,FloorPlan_Train7_3.json.gz,hard,BaseballBat,53,3,"[438, 320, 345]"
7,FloorPlan_Train7_3.json.gz,easy,BaseballBat,38,2,"[408, 352]"
8,FloorPlan_Train7_3.json.gz,medium,BaseballBat,59,3,"[407, 436, 414]"
9,FloorPlan_Train7_3.json.gz,hard,BasketBall,113,6,"[538, 460, 542, 525, 547, 553]"
10,FloorPlan_Train7_3.json.gz,medium,BasketBall,28,2,"[510, 544]"
11,FloorPlan_Train7_3.json.gz,easy,BasketBall,9,1,[579]
12,FloorPlan_Train7_3.json.gz,medium,Bowl,53,3,"[631, 704, 624]"
13,FloorPlan_Train7_3.json.gz,hard,Bowl,70,4,"[703, 644, 729, 695]"
14,FloorPlan_Train7_3.json.gz,easy,Bowl,27,2,"[665, 676]"
15,FloorPlan_Train7_3.json.gz,medium,GarbageCan,84,5,"[888, 866, 846, 812, 775]"
16,FloorPlan_Train7_3.json.gz,hard,GarbageCan,38,2,"[849, 857]"
17,FloorPlan_Train7_3.json.gz,easy,GarbageCan,28,2,"[831, 836]"
18,FloorPlan_Train7_3.json.gz,easy,HousePlant,28,2,"[942, 990]"
19,FloorPlan_Train7_3.json.gz,medium,HousePlant,49,3,"[985, 995, 948]"
20,FloorPlan_Train7_3.json.gz,hard,HousePlant,73,4,"[965, 969, 980, 1037]"
21,FloorPlan_Train7_3.json.gz,medium,Laptop,65,4,"[1050, 1150, 1148, 1109]"
22,FloorPlan_Train7_3.json.gz,hard,Laptop,49,3,"[1172, 1195, 1145]"
23,FloorPlan_Train7_3.json.gz,easy,Laptop,36,2,"[1134, 1073]"
24,FloorPlan_Train7_3.json.gz,medium,Mug,102,6,"[1279, 1261, 1287, 1257, 1222, 1321]"
25,FloorPlan_Train7_3.json.gz,hard,Mug,16,1,[1268]
26,FloorPlan_Train7_3.json.gz,easy,Mug,32,2,"[1301, 1289]"
27,FloorPlan_Train7_3.json.gz,easy,SprayBottle,27,2,"[1411, 1478]"
28,FloorPlan_Train7_3.json.gz,hard,SprayBottle,85,5,"[1372, 1418, 1351, 1491, 1468]"
29,FloorPlan_Train7_3.json.gz,medium,SprayBottle,38,2,"[1398, 1433]"
30,FloorPlan_Train7_3.json.gz,hard,Television,80,4,"[1501, 1573, 1627, 1615]"
31,FloorPlan_Train7_3.json.gz,medium,Television,38,2,"[1506, 1521]"
32,FloorPlan_Train7_3.json.gz,easy,Television,32,2,"[1589, 1624]"
33,FloorPlan_Train7_3.json.gz,medium,Vase,37,2,"[1751, 1698]"
34,FloorPlan_Train7_3.json.gz,hard,Vase,82,5,"[1652, 1740, 1655, 1754, 1737]"
35,FloorPlan_Train7_3.json.gz,easy,Vase,31,2,"[1681, 1697]"
0,FloorPlan_Train12_4.json.gz,hard,AlarmClock,111,6,"[81, 0, 37, 41, 11, 87]"
1,FloorPlan_Train12_4.json.gz,easy,AlarmClock,28,2,"[134, 119]"
2,FloorPlan_Train12_4.json.gz,medium,AlarmClock,11,1,[14]
3,FloorPlan_Train12_4.json.gz,hard,Apple,124,7,"[182, 156, 166, 284, 227, 219, 158]"
4,FloorPlan_Train12_4.json.gz,easy,Apple,8,1,[199]
5,FloorPlan_Train12_4.json.gz,medium,Apple,18,1,[271]
6,FloorPlan_Train12_4.json.gz,medium,BaseballBat,81,5,"[383, 427, 306, 369, 444]"
7,FloorPlan_Train12_4.json.gz,easy,BaseballBat,43,3,"[389, 399, 334]"
8,FloorPlan_Train12_4.json.gz,hard,BaseballBat,26,2,"[319, 320]"
9,FloorPlan_Train12_4.json.gz,easy,BasketBall,21,2,"[589, 473]"
10,FloorPlan_Train12_4.json.gz,medium,BasketBall,76,4,"[586, 585, 577, 583]"
11,FloorPlan_Train12_4.json.gz,hard,BasketBall,53,3,"[557, 513, 517]"
12,FloorPlan_Train12_4.json.gz,hard,Bowl,42,3,"[659, 702, 667]"
13,FloorPlan_Train12_4.json.gz,medium,Bowl,84,5,"[673, 684, 743, 708, 690]"
14,FloorPlan_Train12_4.json.gz,easy,Bowl,24,2,"[681, 610]"
15,FloorPlan_Train12_4.json.gz,easy,GarbageCan,38,2,"[790, 896]"
16,FloorPlan_Train12_4.json.gz,medium,GarbageCan,66,4,"[858, 883, 898, 877]"
17,FloorPlan_Train12_4.json.gz,hard,GarbageCan,46,3,"[842, 839, 863]"
18,FloorPlan_Train12_4.json.gz,hard,HousePlant,47,3,"[1013, 1040, 907]"
19,FloorPlan_Train12_4.json.gz,medium,HousePlant,82,5,"[958, 1041, 972, 977, 931]"
20,FloorPlan_Train12_4.json.gz,easy,HousePlant,21,2,"[994, 914]"
21,FloorPlan_Train12_4.json.gz,medium,Laptop,71,4,"[1087, 1198, 1078, 1166]"
22,FloorPlan_Train12_4.json.gz,hard,Laptop,31,2,"[1109, 1162]"
23,FloorPlan_Train12_4.json.gz,easy,Laptop,48,3,"[1086, 1138, 1052]"
24,FloorPlan_Train12_4.json.gz,hard,Mug,121,7,"[1332, 1261, 1234, 1215, 1231, 1341, 1309]"
25,FloorPlan_Train12_4.json.gz,easy,Mug,20,1,[1257]
26,FloorPlan_Train12_4.json.gz,medium,Mug,9,1,[1216]
27,FloorPlan_Train12_4.json.gz,easy,SprayBottle,33,2,"[1362, 1472]"
28,FloorPlan_Train12_4.json.gz,medium,SprayBottle,81,5,"[1415, 1450, 1440, 1416, 1428]"
29,FloorPlan_Train12_4.json.gz,hard,SprayBottle,36,2,"[1387, 1376]"
30,FloorPlan_Train12_4.json.gz,medium,Television,64,4,"[1643, 1581, 1506, 1592]"
31,FloorPlan_Train12_4.json.gz,hard,Television,55,3,"[1632, 1633, 1648]"
32,FloorPlan_Train12_4.json.gz,easy,Television,31,2,"[1596, 1545]"
33,FloorPlan_Train12_4.json.gz,easy,Vase,45,3,"[1676, 1673, 1738]"
34,FloorPlan_Train12_4.json.gz,medium,Vase,77,4,"[1788, 1742, 1755, 1656]"
35,FloorPlan_Train12_4.json.gz,hard,Vase,28,2,"[1761, 1704]"
0,FloorPlan_Train12_5.json.gz,hard,AlarmClock,68,4,"[12, 103, 118, 35]"
1,FloorPlan_Train12_5.json.gz,medium,AlarmClock,65,4,"[109, 26, 24, 114]"
2,FloorPlan_Train12_5.json.gz,easy,AlarmClock,17,1,[124]
3,FloorPlan_Train12_5.json.gz,hard,Apple,67,4,"[162, 272, 210, 273]"
4,FloorPlan_Train12_5.json.gz,easy,Apple,23,2,"[224, 257]"
5,FloorPlan_Train12_5.json.gz,medium,Apple,60,3,"[286, 260, 232]"
6,FloorPlan_Train12_5.json.gz,easy,BaseballBat,51,3,"[337, 396, 386]"
7,FloorPlan_Train12_5.json.gz,medium,BaseballBat,79,4,"[360, 430, 445, 429]"
8,FloorPlan_Train12_5.json.gz,hard,BaseballBat,20,1,[345]
9,FloorPlan_Train12_5.json.gz,hard,BasketBall,89,5,"[561, 591, 549, 558, 562]"
10,FloorPlan_Train12_5.json.gz,medium,BasketBall,43,3,"[597, 491, 482]"
11,FloorPlan_Train12_5.json.gz,easy,BasketBall,18,1,[476]
12,FloorPlan_Train12_5.json.gz,medium,Bowl,34,2,"[600, 696]"
13,FloorPlan_Train12_5.json.gz,easy,Bowl,27,2,"[601, 636]"
14,FloorPlan_Train12_5.json.gz,hard,Bowl,89,5,"[662, 634, 705, 743, 666]"
15,FloorPlan_Train12_5.json.gz,hard,GarbageCan,71,4,"[818, 752, 814, 887]"
16,FloorPlan_Train12_5.json.gz,easy,GarbageCan,19,1,[897]
17,FloorPlan_Train12_5.json.gz,medium,GarbageCan,60,3,"[875, 808, 778]"
18,FloorPlan_Train12_5.json.gz,hard,HousePlant,62,4,"[926, 902, 924, 971]"
19,FloorPlan_Train12_5.json.gz,medium,HousePlant,60,3,"[963, 996, 915]"
20,FloorPlan_Train12_5.json.gz,easy,HousePlant,28,2,"[1002, 973]"
21,FloorPlan_Train12_5.json.gz,medium,Laptop,72,4,"[1064, 1156, 1126, 1063]"
22,FloorPlan_Train12_5.json.gz,easy,Laptop,39,2,"[1121, 1198]"
23,FloorPlan_Train12_5.json.gz,hard,Laptop,39,2,"[1152, 1145]"
24,FloorPlan_Train12_5.json.gz,easy,Mug,27,2,"[1267, 1322]"
25,FloorPlan_Train12_5.json.gz,hard,Mug,55,3,"[1317, 1341, 1320]"
26,FloorPlan_Train12_5.json.gz,medium,Mug,68,4,"[1236, 1210, 1299, 1244]"
27,FloorPlan_Train12_5.json.gz,easy,SprayBottle,19,1,[1389]
28,FloorPlan_Train12_5.json.gz,hard,SprayBottle,46,3,"[1381, 1455, 1357]"
29,FloorPlan_Train12_5.json.gz,medium,SprayBottle,85,5,"[1458, 1363, 1372, 1386, 1355]"
30,FloorPlan_Train12_5.json.gz,hard,Television,23,2,"[1541, 1568]"
31,FloorPlan_Train12_5.json.gz,medium,Television,76,4,"[1622, 1558, 1585, 1564]"
32,FloorPlan_Train12_5.json.gz,easy,Television,51,3,"[1567, 1525, 1616]"
33,FloorPlan_Train12_5.json.gz,easy,Vase,25,2,"[1656, 1785]"
34,FloorPlan_Train12_5.json.gz,hard,Vase,91,5,"[1739, 1680, 1701, 1766, 1772]"
35,FloorPlan_Train12_5.json.gz,medium,Vase,34,2,"[1709, 1750]"
0,FloorPlan_Train4_3.json.gz,medium,AlarmClock,75,4,"[99, 106, 89, 138]"
1,FloorPlan_Train4_3.json.gz,hard,AlarmClock,70,4,"[114, 32, 24, 30]"
2,FloorPlan_Train4_3.json.gz,easy,AlarmClock,5,1,[78]
3,FloorPlan_Train4_3.json.gz,easy,Apple,20,1,[208]
4,FloorPlan_Train4_3.json.gz,hard,Apple,75,4,"[201, 153, 248, 289]"
5,FloorPlan_Train4_3.json.gz,medium,Apple,55,3,"[277, 179, 166]"
6,FloorPlan_Train4_3.json.gz,hard,BaseballBat,84,5,"[441, 354, 360, 304, 377]"
7,FloorPlan_Train4_3.json.gz,easy,BaseballBat,33,2,"[411, 311]"
8,FloorPlan_Train4_3.json.gz,medium,BaseballBat,33,2,"[375, 434]"
9,FloorPlan_Train4_3.json.gz,hard,BasketBall,23,2,"[521, 450]"
10,FloorPlan_Train4_3.json.gz,medium,BasketBall,100,5,"[481, 550, 589, 487, 573]"
11,FloorPlan_Train4_3.json.gz,easy,BasketBall,27,2,"[563, 580]"
12,FloorPlan_Train4_3.json.gz,easy,Bowl,28,2,"[664, 737]"
13,FloorPlan_Train4_3.json.gz,hard,Bowl,74,4,"[736, 628, 666, 694]"
14,FloorPlan_Train4_3.json.gz,medium,Bowl,48,3,"[723, 742, 631]"
15,FloorPlan_Train4_3.json.gz,hard,GarbageCan,87,5,"[866, 818, 762, 857, 881]"
16,FloorPlan_Train4_3.json.gz,easy,GarbageCan,24,2,"[768, 859]"
17,FloorPlan_Train4_3.json.gz,medium,GarbageCan,39,2,"[850, 836]"
18,FloorPlan_Train4_3.json.gz,medium,HousePlant,86,5,"[942, 993, 1030, 950, 925]"
19,FloorPlan_Train4_3.json.gz,easy,HousePlant,28,2,"[1024, 914]"
20,FloorPlan_Train4_3.json.gz,hard,HousePlant,36,2,"[961, 975]"
21,FloorPlan_Train4_3.json.gz,easy,Laptop,36,2,"[1188, 1184]"
22,FloorPlan_Train4_3.json.gz,hard,Laptop,60,3,"[1172, 1145, 1092]"
23,FloorPlan_Train4_3.json.gz,medium,Laptop,54,3,"[1111, 1074, 1146]"
24,FloorPlan_Train4_3.json.gz,hard,Mug,75,4,"[1237, 1280, 1279, 1330]"
25,FloorPlan_Train4_3.json.gz,easy,Mug,36,2,"[1216, 1336]"
26,FloorPlan_Train4_3.json.gz,medium,Mug,39,2,"[1272, 1298]"
27,FloorPlan_Train4_3.json.gz,medium,SprayBottle,85,5,"[1434, 1483, 1385, 1364, 1484]"
28,FloorPlan_Train4_3.json.gz,easy,SprayBottle,26,2,"[1490, 1482]"
29,FloorPlan_Train4_3.json.gz,hard,SprayBottle,39,2,"[1417, 1493]"
30,FloorPlan_Train4_3.json.gz,easy,Television,49,3,"[1582, 1576, 1551]"
31,FloorPlan_Train4_3.json.gz,medium,Television,55,3,"[1627, 1594, 1505]"
32,FloorPlan_Train4_3.json.gz,hard,Television,46,3,"[1584, 1540, 1609]"
33,FloorPlan_Train4_3.json.gz,hard,Vase,51,3,"[1693, 1724, 1681]"
34,FloorPlan_Train4_3.json.gz,easy,Vase,19,1,[1651]
35,FloorPlan_Train4_3.json.gz,medium,Vase,80,4,"[1706, 1799, 1720, 1794]"
0,FloorPlan_Train8_1.json.gz,medium,AlarmClock,62,4,"[123, 75, 56, 3]"
1,FloorPlan_Train8_1.json.gz,hard,AlarmClock,79,4,"[124, 147, 85, 139]"
2,FloorPlan_Train8_1.json.gz,easy,AlarmClock,9,1,[63]
3,FloorPlan_Train8_1.json.gz,medium,Apple,95,5,"[189, 229, 299, 200, 204]"
4,FloorPlan_Train8_1.json.gz,easy,Apple,40,2,"[159, 278]"
5,FloorPlan_Train8_1.json.gz,hard,Apple,15,1,[225]
6,FloorPlan_Train8_1.json.gz,easy,BaseballBat,18,1,[415]
7,FloorPlan_Train8_1.json.gz,hard,BaseballBat,93,5,"[413, 342, 378, 329, 380]"
8,FloorPlan_Train8_1.json.gz,medium,BaseballBat,39,2,"[441, 395]"
9,FloorPlan_Train8_1.json.gz,hard,BasketBall,34,2,"[515, 530]"
10,FloorPlan_Train8_1.json.gz,medium,BasketBall,88,5,"[493, 454, 525, 467, 468]"
11,FloorPlan_Train8_1.json.gz,easy,BasketBall,28,2,"[595, 533]"
12,FloorPlan_Train8_1.json.gz,easy,Bowl,64,4,"[713, 619, 601, 632]"
13,FloorPlan_Train8_1.json.gz,medium,Bowl,78,4,"[697, 720, 728, 708]"
14,FloorPlan_Train8_1.json.gz,hard,Bowl,8,1,[623]
15,FloorPlan_Train8_1.json.gz,medium,GarbageCan,38,2,"[856, 760]"
16,FloorPlan_Train8_1.json.gz,hard,GarbageCan,93,5,"[772, 758, 839, 853, 878]"
17,FloorPlan_Train8_1.json.gz,easy,GarbageCan,19,1,[860]
18,FloorPlan_Train8_1.json.gz,hard,HousePlant,3,1,[900]
19,FloorPlan_Train8_1.json.gz,easy,HousePlant,65,4,"[979, 1043, 1004, 996]"
20,FloorPlan_Train8_1.json.gz,medium,HousePlant,82,5,"[910, 1030, 973, 934, 940]"
21,FloorPlan_Train8_1.json.gz,hard,Laptop,94,5,"[1155, 1181, 1138, 1087, 1080]"
22,FloorPlan_Train8_1.json.gz,easy,Laptop,17,1,[1057]
23,FloorPlan_Train8_1.json.gz,medium,Laptop,39,2,"[1065, 1198]"
24,FloorPlan_Train8_1.json.gz,hard,Mug,106,6,"[1208, 1333, 1320, 1292, 1337, 1230]"
25,FloorPlan_Train8_1.json.gz,medium,Mug,32,2,"[1259, 1263]"
26,FloorPlan_Train8_1.json.gz,easy,Mug,12,1,[1347]
27,FloorPlan_Train8_1.json.gz,medium,SprayBottle,95,5,"[1477, 1350, 1352, 1462, 1404]"
28,FloorPlan_Train8_1.json.gz,easy,SprayBottle,45,3,"[1425, 1426, 1373]"
29,FloorPlan_Train8_1.json.gz,hard,SprayBottle,10,1,[1384]
30,FloorPlan_Train8_1.json.gz,medium,Television,40,2,"[1577, 1532]"
31,FloorPlan_Train8_1.json.gz,hard,Television,91,5,"[1557, 1504, 1646, 1517, 1607]"
32,FloorPlan_Train8_1.json.gz,easy,Television,19,1,[1576]
33,FloorPlan_Train8_1.json.gz,easy,Vase,20,1,[1762]
34,FloorPlan_Train8_1.json.gz,hard,Vase,94,5,"[1797, 1692, 1760, 1670, 1738]"
35,FloorPlan_Train8_1.json.gz,medium,Vase,36,2,"[1767, 1679]"
0,FloorPlan_Train1_2.json.gz,hard,AlarmClock,84,5,"[44, 114, 108, 136, 3]"
1,FloorPlan_Train1_2.json.gz,medium,AlarmClock,51,3,"[7, 43, 107]"
2,FloorPlan_Train1_2.json.gz,easy,AlarmClock,15,1,[42]
3,FloorPlan_Train1_2.json.gz,medium,Apple,63,4,"[224, 211, 294, 270]"
4,FloorPlan_Train1_2.json.gz,easy,Apple,38,2,"[225, 260]"
5,FloorPlan_Train1_2.json.gz,hard,Apple,49,3,"[196, 178, 283]"
6,FloorPlan_Train1_2.json.gz,medium,BaseballBat,92,5,"[444, 340, 305, 441, 332]"
7,FloorPlan_Train1_2.json.gz,easy,BaseballBat,42,3,"[359, 387, 360]"
8,FloorPlan_Train1_2.json.gz,hard,BaseballBat,16,1,[343]
9,FloorPlan_Train1_2.json.gz,hard,BasketBall,48,3,"[535, 456, 587]"
10,FloorPlan_Train1_2.json.gz,easy,BasketBall,49,3,"[533, 574, 457]"
11,FloorPlan_Train1_2.json.gz,medium,BasketBall,53,3,"[499, 544, 526]"
12,FloorPlan_Train1_2.json.gz,medium,Bowl,77,4,"[667, 635, 749, 671]"
13,FloorPlan_Train1_2.json.gz,hard,Bowl,51,3,"[706, 693, 688]"
14,FloorPlan_Train1_2.json.gz,easy,Bowl,22,2,"[605, 626]"
15,FloorPlan_Train1_2.json.gz,medium,GarbageCan,71,4,"[809, 794, 812, 762]"
16,FloorPlan_Train1_2.json.gz,hard,GarbageCan,51,3,"[853, 867, 778]"
17,FloorPlan_Train1_2.json.gz,easy,GarbageCan,28,2,"[850, 888]"
18,FloorPlan_Train1_2.json.gz,easy,HousePlant,21,2,"[1020, 968]"
19,FloorPlan_Train1_2.json.gz,hard,HousePlant,90,5,"[1027, 915, 954, 970, 926]"
20,FloorPlan_Train1_2.json.gz,medium,HousePlant,39,2,"[1035, 921]"
21,FloorPlan_Train1_2.json.gz,easy,Laptop,27,2,"[1132, 1118]"
22,FloorPlan_Train1_2.json.gz,hard,Laptop,67,4,"[1062, 1176, 1121, 1138]"
23,FloorPlan_Train1_2.json.gz,medium,Laptop,56,3,"[1195, 1174, 1126]"
24,FloorPlan_Train1_2.json.gz,hard,Mug,74,4,"[1301, 1219, 1200, 1252]"
25,FloorPlan_Train1_2.json.gz,medium,Mug,34,2,"[1239, 1212]"
26,FloorPlan_Train1_2.json.gz,easy,Mug,42,3,"[1314, 1330, 1210]"
27,FloorPlan_Train1_2.json.gz,hard,SprayBottle,58,3,"[1350, 1443, 1496]"
28,FloorPlan_Train1_2.json.gz,medium,SprayBottle,64,4,"[1470, 1469, 1411, 1489]"
29,FloorPlan_Train1_2.json.gz,easy,SprayBottle,28,2,"[1360, 1418]"
30,FloorPlan_Train1_2.json.gz,medium,Television,77,4,"[1612, 1609, 1560, 1548]"
31,FloorPlan_Train1_2.json.gz,easy,Television,11,1,[1526]
32,FloorPlan_Train1_2.json.gz,hard,Television,62,4,"[1646, 1599, 1528, 1568]"
33,FloorPlan_Train1_2.json.gz,hard,Vase,70,4,"[1769, 1695, 1757, 1719]"
34,FloorPlan_Train1_2.json.gz,medium,Vase,43,3,"[1675, 1755, 1710]"
35,FloorPlan_Train1_2.json.gz,easy,Vase,37,2,"[1696, 1762]"
0,FloorPlan_Train5_3.json.gz,hard,AlarmClock,87,5,"[10, 69, 115, 44, 45]"
1,FloorPlan_Train5_3.json.gz,easy,AlarmClock,19,1,[63]
2,FloorPlan_Train5_3.json.gz,medium,AlarmClock,44,3,"[131, 40, 92]"
3,FloorPlan_Train5_3.json.gz,easy,Apple,24,2,"[189, 283]"
4,FloorPlan_Train5_3.json.gz,medium,Apple,100,5,"[237, 245, 187, 281, 179]"
5,FloorPlan_Train5_3.json.gz,hard,Apple,26,2,"[216, 170]"
6,FloorPlan_Train5_3.json.gz,hard,BaseballBat,59,3,"[428, 360, 444]"
7,FloorPlan_Train5_3.json.gz,easy,BaseballBat,36,2,"[370, 384]"
8,FloorPlan_Train5_3.json.gz,medium,BaseballBat,55,3,"[377, 303, 385]"
9,FloorPlan_Train5_3.json.gz,hard,BasketBall,18,1,[551]
10,FloorPlan_Train5_3.json.gz,medium,BasketBall,96,5,"[489, 495, 563, 502, 543]"
11,FloorPlan_Train5_3.json.gz,easy,BasketBall,36,2,"[575, 572]"
12,FloorPlan_Train5_3.json.gz,hard,Bowl,65,4,"[606, 669, 610, 602]"
13,FloorPlan_Train5_3.json.gz,medium,Bowl,68,4,"[729, 628, 692, 734]"
14,FloorPlan_Train5_3.json.gz,easy,Bowl,17,1,[633]
15,FloorPlan_Train5_3.json.gz,medium,GarbageCan,49,3,"[874, 791, 829]"
16,FloorPlan_Train5_3.json.gz,hard,GarbageCan,63,4,"[865, 893, 871, 785]"
17,FloorPlan_Train5_3.json.gz,easy,GarbageCan,38,2,"[792, 895]"
18,FloorPlan_Train5_3.json.gz,hard,HousePlant,101,6,"[947, 1010, 1045, 988, 968, 1021]"
19,FloorPlan_Train5_3.json.gz,medium,HousePlant,30,2,"[990, 980]"
20,FloorPlan_Train5_3.json.gz,easy,HousePlant,19,1,[935]
21,FloorPlan_Train5_3.json.gz,medium,Laptop,64,4,"[1142, 1105, 1101, 1050]"
22,FloorPlan_Train5_3.json.gz,easy,Laptop,37,2,"[1095, 1118]"
23,FloorPlan_Train5_3.json.gz,hard,Laptop,49,3,"[1143, 1098, 1198]"
24,FloorPlan_Train5_3.json.gz,medium,Mug,59,3,"[1329, 1326, 1269]"
25,FloorPlan_Train5_3.json.gz,easy,Mug,60,3,"[1231, 1278, 1205]"
26,FloorPlan_Train5_3.json.gz,hard,Mug,31,2,"[1211, 1300]"
27,FloorPlan_Train5_3.json.gz,hard,SprayBottle,82,5,"[1392, 1421, 1443, 1414, 1400]"
28,FloorPlan_Train5_3.json.gz,medium,SprayBottle,52,3,"[1385, 1381, 1352]"
29,FloorPlan_Train5_3.json.gz,easy,SprayBottle,16,1,[1371]
30,FloorPlan_Train5_3.json.gz,hard,Television,83,5,"[1511, 1636, 1522, 1510, 1563]"
31,FloorPlan_Train5_3.json.gz,medium,Television,43,3,"[1565, 1560, 1635]"
32,FloorPlan_Train5_3.json.gz,easy,Television,24,2,"[1507, 1518]"
33,FloorPlan_Train5_3.json.gz,medium,Vase,64,4,"[1744, 1772, 1798, 1763]"
34,FloorPlan_Train5_3.json.gz,hard,Vase,56,3,"[1690, 1750, 1779]"
35,FloorPlan_Train5_3.json.gz,easy,Vase,30,2,"[1724, 1751]"
0,FloorPlan_Train10_1.json.gz,hard,AlarmClock,59,3,"[81, 8, 96]"
1,FloorPlan_Train10_1.json.gz,medium,AlarmClock,65,4,"[52, 118, 43, 74]"
2,FloorPlan_Train10_1.json.gz,easy,AlarmClock,26,2,"[69, 86]"
3,FloorPlan_Train10_1.json.gz,medium,Apple,65,4,"[183, 154, 287, 155]"
4,FloorPlan_Train10_1.json.gz,hard,Apple,49,3,"[211, 179, 171]"
5,FloorPlan_Train10_1.json.gz,easy,Apple,36,2,"[296, 175]"
6,FloorPlan_Train10_1.json.gz,medium,BaseballBat,67,4,"[309, 364, 343, 341]"
7,FloorPlan_Train10_1.json.gz,hard,BaseballBat,69,4,"[388, 395, 413, 419]"
8,FloorPlan_Train10_1.json.gz,easy,BaseballBat,14,1,[332]
9,FloorPlan_Train10_1.json.gz,medium,BasketBall,78,4,"[466, 574, 516, 485]"
10,FloorPlan_Train10_1.json.gz,easy,BasketBall,43,3,"[585, 509, 502]"
11,FloorPlan_Train10_1.json.gz,hard,BasketBall,29,2,"[457, 539]"
12,FloorPlan_Train10_1.json.gz,easy,Bowl,25,2,"[628, 687]"
13,FloorPlan_Train10_1.json.gz,hard,Bowl,65,4,"[713, 684, 617, 632]"
14,FloorPlan_Train10_1.json.gz,medium,Bowl,60,3,"[692, 734, 622]"
15,FloorPlan_Train10_1.json.gz,hard,GarbageCan,38,2,"[830, 777]"
16,FloorPlan_Train10_1.json.gz,medium,GarbageCan,71,4,"[766, 762, 868, 758]"
17,FloorPlan_Train10_1.json.gz,easy,GarbageCan,41,3,"[840, 775, 794]"
18,FloorPlan_Train10_1.json.gz,medium,HousePlant,55,3,"[944, 990, 914]"
19,FloorPlan_Train10_1.json.gz,hard,HousePlant,62,4,"[980, 918, 982, 928]"
20,FloorPlan_Train10_1.json.gz,easy,HousePlant,33,2,"[1014, 1004]"
21,FloorPlan_Train10_1.json.gz,medium,Laptop,36,2,"[1171, 1175]"
22,FloorPlan_Train10_1.json.gz,hard,Laptop,79,4,"[1082, 1120, 1185, 1145]"
23,FloorPlan_Train10_1.json.gz,easy,Laptop,35,2,"[1095, 1060]"
24,FloorPlan_Train10_1.json.gz,easy,Mug,31,2,"[1212, 1308]"
25,FloorPlan_Train10_1.json.gz,hard,Mug,65,4,"[1268, 1306, 1226, 1282]"
26,FloorPlan_Train10_1.json.gz,medium,Mug,54,3,"[1267, 1216, 1331]"
27,FloorPlan_Train10_1.json.gz,hard,SprayBottle,50,3,"[1401, 1388, 1448]"
28,FloorPlan_Train10_1.json.gz,medium,SprayBottle,83,5,"[1493, 1497, 1363, 1378, 1382]"
29,FloorPlan_Train10_1.json.gz,easy,SprayBottle,17,1,[1395]
30,FloorPlan_Train10_1.json.gz,medium,Television,43,3,"[1559, 1506, 1617]"
31,FloorPlan_Train10_1.json.gz,hard,Television,87,5,"[1518, 1646, 1574, 1597, 1645]"
32,FloorPlan_Train10_1.json.gz,easy,Television,20,1,[1637]
33,FloorPlan_Train10_1.json.gz,hard,Vase,69,4,"[1748, 1770, 1657, 1772]"
34,FloorPlan_Train10_1.json.gz,easy,Vase,34,2,"[1749, 1704]"
35,FloorPlan_Train10_1.json.gz,medium,Vase,47,3,"[1767, 1713, 1763]"
0,FloorPlan_Train11_2.json.gz,hard,AlarmClock,37,2,"[70, 97]"
1,FloorPlan_Train11_2.json.gz,medium,AlarmClock,78,4,"[29, 65, 55, 32]"
2,FloorPlan_Train11_2.json.gz,easy,AlarmClock,35,2,"[129, 25]"
