,File Name,Difficulty,Target,Original Count,Sub-sample Count,Sampled Ids
17,FloorPlan_Train12_3.json.gz,medium,GarbageCan,71,1,[851]
18,FloorPlan_Train12_3.json.gz,medium,HousePlant,44,1,[1025]
19,FloorPlan_Train12_3.json.gz,easy,HousePlant,25,1,[1038]
20,FloorPlan_Train12_3.json.gz,hard,HousePlant,81,1,[904]
21,FloorPlan_Train12_3.json.gz,hard,Laptop,70,1,[1134]
22,FloorPlan_Train12_3.json.gz,medium,Laptop,60,1,[1173]
23,FloorPlan_Train12_3.json.gz,easy,Laptop,20,1,[1065]
24,FloorPlan_Train12_3.json.gz,hard,Mug,38,1,[1294]
25,FloorPlan_Train12_3.json.gz,medium,Mug,89,1,[1248]
26,FloorPlan_Train12_3.json.gz,easy,Mug,23,1,[1234]
27,FloorPlan_Train12_3.json.gz,medium,SprayBottle,36,1,[1476]
28,FloorPlan_Train12_3.json.gz,easy,SprayBottle,27,1,[1351]
29,FloorPlan_Train12_3.json.gz,hard,SprayBottle,87,1,[1392]
30,FloorPlan_Train12_3.json.gz,hard,Television,77,1,[1513]
31,FloorPlan_Train12_3.json.gz,easy,Television,22,1,[1588]
32,FloorPlan_Train12_3.json.gz,medium,Television,51,1,[1561]
33,FloorPlan_Train12_3.json.gz,medium,Vase,59,1,[1784]
34,FloorPlan_Train12_3.json.gz,hard,Vase,59,1,[1676]
35,FloorPlan_Train12_3.json.gz,easy,Vase,32,1,[1713]
0,FloorPlan_Train12_1.json.gz,medium,AlarmClock,80,1,[59]
1,FloorPlan_Train12_1.json.gz,easy,AlarmClock,22,1,[61]
2,FloorPlan_Train12_1.json.gz,hard,AlarmClock,48,1,[135]
3,FloorPlan_Train12_1.json.gz,medium,Apple,73,1,[277]
4,FloorPlan_Train12_1.json.gz,easy,Apple,33,1,[250]
5,FloorPlan_Train12_1.json.gz,hard,Apple,44,1,[173]
6,FloorPlan_Train12_1.json.gz,hard,BaseballBat,33,1,[411]
7,FloorPlan_Train12_1.json.gz,easy,BaseballBat,54,1,[437]
8,FloorPlan_Train12_1.json.gz,medium,BaseballBat,63,1,[311]
9,FloorPlan_Train12_1.json.gz,medium,BasketBall,55,1,[506]
10,FloorPlan_Train12_1.json.gz,easy,BasketBall,46,1,[476]
11,FloorPlan_Train12_1.json.gz,hard,BasketBall,49,1,[537]
12,FloorPlan_Train12_1.json.gz,hard,Bowl,63,1,[713]
13,FloorPlan_Train12_1.json.gz,medium,Bowl,62,1,[659]
14,FloorPlan_Train12_1.json.gz,easy,Bowl,25,1,[737]
15,FloorPlan_Train12_1.json.gz,easy,GarbageCan,12,1,[819]
16,FloorPlan_Train12_1.json.gz,medium,GarbageCan,65,1,[835]
17,FloorPlan_Train12_1.json.gz,hard,GarbageCan,73,1,[898]
18,FloorPlan_Train12_1.json.gz,medium,HousePlant,47,1,[979]
19,FloorPlan_Train12_1.json.gz,hard,HousePlant,70,1,[960]
20,FloorPlan_Train12_1.json.gz,easy,HousePlant,33,1,[906]
21,FloorPlan_Train12_1.json.gz,medium,Laptop,53,1,[1138]
22,FloorPlan_Train12_1.json.gz,hard,Laptop,64,1,[1199]
23,FloorPlan_Train12_1.json.gz,easy,Laptop,33,1,[1055]
24,FloorPlan_Train12_1.json.gz,hard,Mug,68,1,[1269]
25,FloorPlan_Train12_1.json.gz,easy,Mug,30,1,[1233]
26,FloorPlan_Train12_1.json.gz,medium,Mug,52,1,[1228]
27,FloorPlan_Train12_1.json.gz,hard,SprayBottle,60,1,[1388]
28,FloorPlan_Train12_1.json.gz,medium,SprayBottle,75,1,[1498]
29,FloorPlan_Train12_1.json.gz,easy,SprayBottle,15,1,[1375]
30,FloorPlan_Train12_1.json.gz,hard,Television,75,1,[1632]
31,FloorPlan_Train12_1.json.gz,medium,Television,48,1,[1617]
32,FloorPlan_Train12_1.json.gz,easy,Television,27,1,[1608]
33,FloorPlan_Train12_1.json.gz,hard,Vase,73,1,[1779]
34,FloorPlan_Train12_1.json.gz,easy,Vase,25,1,[1666]
35,FloorPlan_Train12_1.json.gz,medium,Vase,52,1,[1764]
0,FloorPlan_Train5_3.json.gz,hard,AlarmClock,87,1,[147]
1,FloorPlan_Train5_3.json.gz,easy,AlarmClock,19,1,[85]
2,FloorPlan_Train5_3.json.gz,medium,AlarmClock,44,1,[74]
3,FloorPlan_Train5_3.json.gz,easy,Apple,24,1,[235]
4,FloorPlan_Train5_3.json.gz,medium,Apple,100,1,[178]
5,FloorPlan_Train5_3.json.gz,hard,Apple,26,1,[236]
6,FloorPlan_Train5_3.json.gz,hard,BaseballBat,59,1,[423]
7,FloorPlan_Train5_3.json.gz,easy,BaseballBat,36,1,[374]
8,FloorPlan_Train5_3.json.gz,medium,BaseballBat,55,1,[443]
9,FloorPlan_Train5_3.json.gz,hard,BasketBall,18,1,[488]
10,FloorPlan_Train5_3.json.gz,medium,BasketBall,96,1,[544]
11,FloorPlan_Train5_3.json.gz,easy,BasketBall,36,1,[533]
12,FloorPlan_Train5_3.json.gz,hard,Bowl,65,1,[724]
13,FloorPlan_Train5_3.json.gz,medium,Bowl,68,1,[625]
14,FloorPlan_Train5_3.json.gz,easy,Bowl,17,1,[617]
15,FloorPlan_Train5_3.json.gz,medium,GarbageCan,49,1,[850]
16,FloorPlan_Train5_3.json.gz,hard,GarbageCan,63,1,[871]
17,FloorPlan_Train5_3.json.gz,easy,GarbageCan,38,1,[784]
18,FloorPlan_Train5_3.json.gz,hard,HousePlant,101,2,"[1021, 997]"
19,FloorPlan_Train5_3.json.gz,medium,HousePlant,30,1,[985]
20,FloorPlan_Train5_3.json.gz,easy,HousePlant,19,1,[1000]
21,FloorPlan_Train5_3.json.gz,medium,Laptop,64,1,[1196]
22,FloorPlan_Train5_3.json.gz,easy,Laptop,37,1,[1110]
23,FloorPlan_Train5_3.json.gz,hard,Laptop,49,1,[1063]
24,FloorPlan_Train5_3.json.gz,medium,Mug,59,1,[1256]
25,FloorPlan_Train5_3.json.gz,easy,Mug,60,1,[1291]
26,FloorPlan_Train5_3.json.gz,hard,Mug,31,1,[1345]
27,FloorPlan_Train5_3.json.gz,hard,SprayBottle,82,1,[1496]
28,FloorPlan_Train5_3.json.gz,medium,SprayBottle,52,1,[1439]
29,FloorPlan_Train5_3.json.gz,easy,SprayBottle,16,1,[1411]
30,FloorPlan_Train5_3.json.gz,hard,Television,83,1,[1585]
31,FloorPlan_Train5_3.json.gz,medium,Television,43,1,[1516]
32,FloorPlan_Train5_3.json.gz,easy,Television,24,1,[1524]
33,FloorPlan_Train5_3.json.gz,medium,Vase,64,1,[1652]
34,FloorPlan_Train5_3.json.gz,hard,Vase,56,1,[1799]
35,FloorPlan_Train5_3.json.gz,easy,Vase,30,1,[1660]
0,FloorPlan_Train5_4.json.gz,easy,AlarmClock,20,1,[134]
1,FloorPlan_Train5_4.json.gz,hard,AlarmClock,89,1,[37]
2,FloorPlan_Train5_4.json.gz,medium,AlarmClock,41,1,[68]
3,FloorPlan_Train5_4.json.gz,medium,Apple,62,1,[238]
4,FloorPlan_Train5_4.json.gz,easy,Apple,42,1,[247]
5,FloorPlan_Train5_4.json.gz,hard,Apple,46,1,[163]
6,FloorPlan_Train5_4.json.gz,hard,BaseballBat,109,2,"[351, 369]"
7,FloorPlan_Train5_4.json.gz,easy,BaseballBat,14,1,[423]
8,FloorPlan_Train5_4.json.gz,medium,BaseballBat,27,1,[398]
9,FloorPlan_Train5_4.json.gz,hard,BasketBall,88,1,[535]
10,FloorPlan_Train5_4.json.gz,medium,BasketBall,46,1,[561]
11,FloorPlan_Train5_4.json.gz,easy,BasketBall,16,1,[518]
12,FloorPlan_Train5_4.json.gz,hard,Bowl,66,1,[610]
13,FloorPlan_Train5_4.json.gz,medium,Bowl,51,1,[722]
14,FloorPlan_Train5_4.json.gz,easy,Bowl,33,1,[717]
15,FloorPlan_Train5_4.json.gz,hard,GarbageCan,45,1,[836]
16,FloorPlan_Train5_4.json.gz,easy,GarbageCan,41,1,[817]
17,FloorPlan_Train5_4.json.gz,medium,GarbageCan,64,1,[803]
18,FloorPlan_Train5_4.json.gz,hard,HousePlant,56,1,[958]
19,FloorPlan_Train5_4.json.gz,medium,HousePlant,64,1,[911]
20,FloorPlan_Train5_4.json.gz,easy,HousePlant,30,1,[922]
21,FloorPlan_Train5_4.json.gz,medium,Laptop,41,1,[1072]
22,FloorPlan_Train5_4.json.gz,easy,Laptop,45,1,[1056]
23,FloorPlan_Train5_4.json.gz,hard,Laptop,64,1,[1106]
24,FloorPlan_Train5_4.json.gz,easy,Mug,33,1,[1202]
25,FloorPlan_Train5_4.json.gz,hard,Mug,13,1,[1241]
26,FloorPlan_Train5_4.json.gz,medium,Mug,104,2,"[1294, 1221]"
27,FloorPlan_Train5_4.json.gz,medium,SprayBottle,78,1,[1455]
28,FloorPlan_Train5_4.json.gz,easy,SprayBottle,16,1,[1487]
29,FloorPlan_Train5_4.json.gz,hard,SprayBottle,56,1,[1436]
30,FloorPlan_Train5_4.json.gz,hard,Television,57,1,[1543]
31,FloorPlan_Train5_4.json.gz,medium,Television,58,1,[1602]
32,FloorPlan_Train5_4.json.gz,easy,Television,35,1,[1550]
33,FloorPlan_Train5_4.json.gz,hard,Vase,36,1,[1664]
34,FloorPlan_Train5_4.json.gz,medium,Vase,79,1,[1745]
35,FloorPlan_Train5_4.json.gz,easy,Vase,35,1,[1754]
0,FloorPlan_Train2_3.json.gz,easy,AlarmClock,25,1,[140]
1,FloorPlan_Train2_3.json.gz,hard,AlarmClock,57,1,[47]
2,FloorPlan_Train2_3.json.gz,medium,AlarmClock,68,1,[114]
3,FloorPlan_Train2_3.json.gz,hard,Apple,74,1,[205]
4,FloorPlan_Train2_3.json.gz,medium,Apple,55,1,[248]
5,FloorPlan_Train2_3.json.gz,easy,Apple,21,1,[282]
6,FloorPlan_Train2_3.json.gz,hard,BaseballBat,75,1,[355]
7,FloorPlan_Train2_3.json.gz,medium,BaseballBat,60,1,[428]
8,FloorPlan_Train2_3.json.gz,easy,BaseballBat,15,1,[414]
9,FloorPlan_Train2_3.json.gz,hard,BasketBall,71,1,[580]
10,FloorPlan_Train2_3.json.gz,medium,BasketBall,63,1,[515]
11,FloorPlan_Train2_3.json.gz,easy,BasketBall,16,1,[536]
12,FloorPlan_Train2_3.json.gz,hard,Bowl,78,1,[633]
13,FloorPlan_Train2_3.json.gz,easy,Bowl,25,1,[605]
14,FloorPlan_Train2_3.json.gz,medium,Bowl,47,1,[747]
15,FloorPlan_Train2_3.json.gz,hard,GarbageCan,53,1,[825]
16,FloorPlan_Train2_3.json.gz,easy,GarbageCan,49,1,[828]
17,FloorPlan_Train2_3.json.gz,medium,GarbageCan,48,1,[817]
18,FloorPlan_Train2_3.json.gz,medium,HousePlant,109,2,"[960, 1030]"
19,FloorPlan_Train2_3.json.gz,easy,HousePlant,40,1,[1017]
20,FloorPlan_Train2_3.json.gz,hard,HousePlant,1,1,[1028]
21,FloorPlan_Train2_3.json.gz,hard,Laptop,64,1,[1175]
22,FloorPlan_Train2_3.json.gz,medium,Laptop,49,1,[1142]
23,FloorPlan_Train2_3.json.gz,easy,Laptop,37,1,[1161]
24,FloorPlan_Train2_3.json.gz,medium,Mug,61,1,[1270]
25,FloorPlan_Train2_3.json.gz,easy,Mug,28,1,[1307]
26,FloorPlan_Train2_3.json.gz,hard,Mug,61,1,[1337]
27,FloorPlan_Train2_3.json.gz,hard,SprayBottle,75,1,[1436]
28,FloorPlan_Train2_3.json.gz,medium,SprayBottle,56,1,[1351]
29,FloorPlan_Train2_3.json.gz,easy,SprayBottle,19,1,[1429]
30,FloorPlan_Train2_3.json.gz,hard,Television,54,1,[1540]
31,FloorPlan_Train2_3.json.gz,medium,Television,57,1,[1638]
32,FloorPlan_Train2_3.json.gz,easy,Television,39,1,[1556]
33,FloorPlan_Train2_3.json.gz,easy,Vase,32,1,[1784]
34,FloorPlan_Train2_3.json.gz,medium,Vase,61,1,[1749]
35,FloorPlan_Train2_3.json.gz,hard,Vase,57,1,[1766]
0,FloorPlan_Train11_2.json.gz,hard,AlarmClock,37,1,[79]
1,FloorPlan_Train11_2.json.gz,medium,AlarmClock,78,1,[141]
2,FloorPlan_Train11_2.json.gz,easy,AlarmClock,35,1,[30]
3,FloorPlan_Train11_2.json.gz,hard,Apple,120,2,"[165, 273]"
4,FloorPlan_Train11_2.json.gz,easy,Apple,10,1,[236]
5,FloorPlan_Train11_2.json.gz,medium,Apple,20,1,[190]
6,FloorPlan_Train11_2.json.gz,medium,BaseballBat,51,1,[432]
7,FloorPlan_Train11_2.json.gz,hard,BaseballBat,70,1,[425]
8,FloorPlan_Train11_2.json.gz,easy,BaseballBat,29,1,[326]
9,FloorPlan_Train11_2.json.gz,hard,BasketBall,93,1,[468]
10,FloorPlan_Train11_2.json.gz,medium,BasketBall,32,1,[519]
11,FloorPlan_Train11_2.json.gz,easy,BasketBall,25,1,[595]
12,FloorPlan_Train11_2.json.gz,medium,Bowl,104,2,"[646, 722]"
13,FloorPlan_Train11_2.json.gz,easy,Bowl,25,1,[649]
14,FloorPlan_Train11_2.json.gz,hard,Bowl,21,1,[605]
15,FloorPlan_Train11_2.json.gz,hard,GarbageCan,100,1,[853]
16,FloorPlan_Train11_2.json.gz,medium,GarbageCan,35,1,[758]
17,FloorPlan_Train11_2.json.gz,easy,GarbageCan,15,1,[766]
18,FloorPlan_Train11_2.json.gz,hard,HousePlant,21,1,[1025]
19,FloorPlan_Train11_2.json.gz,easy,HousePlant,38,1,[1031]
20,FloorPlan_Train11_2.json.gz,medium,HousePlant,91,1,[1000]
21,FloorPlan_Train11_2.json.gz,easy,Laptop,48,1,[1131]
22,FloorPlan_Train11_2.json.gz,medium,Laptop,76,1,[1073]
23,FloorPlan_Train11_2.json.gz,hard,Laptop,26,1,[1188]
24,FloorPlan_Train11_2.json.gz,medium,Mug,38,1,[1202]
25,FloorPlan_Train11_2.json.gz,hard,Mug,94,1,[1273]
26,FloorPlan_Train11_2.json.gz,easy,Mug,18,1,[1220]
27,FloorPlan_Train11_2.json.gz,medium,SprayBottle,80,1,[1408]
28,FloorPlan_Train11_2.json.gz,hard,SprayBottle,28,1,[1384]
29,FloorPlan_Train11_2.json.gz,easy,SprayBottle,42,1,[1393]
30,FloorPlan_Train11_2.json.gz,easy,Television,38,1,[1615]
31,FloorPlan_Train11_2.json.gz,hard,Television,54,1,[1637]
32,FloorPlan_Train11_2.json.gz,medium,Television,58,1,[1628]
33,FloorPlan_Train11_2.json.gz,medium,Vase,65,1,[1723]
34,FloorPlan_Train11_2.json.gz,easy,Vase,29,1,[1778]
35,FloorPlan_Train11_2.json.gz,hard,Vase,56,1,[1792]
0,FloorPlan_Train11_1.json.gz,easy,AlarmClock,29,1,[82]
1,FloorPlan_Train11_1.json.gz,hard,AlarmClock,42,1,[19]
2,FloorPlan_Train11_1.json.gz,medium,AlarmClock,79,1,[123]
3,FloorPlan_Train11_1.json.gz,hard,Apple,64,1,[185]
4,FloorPlan_Train11_1.json.gz,easy,Apple,35,1,[155]
5,FloorPlan_Train11_1.json.gz,medium,Apple,51,1,[291]
6,FloorPlan_Train11_1.json.gz,hard,BaseballBat,53,1,[415]
7,FloorPlan_Train11_1.json.gz,medium,BaseballBat,66,1,[374]
8,FloorPlan_Train11_1.json.gz,easy,BaseballBat,31,1,[319]
9,FloorPlan_Train11_1.json.gz,easy,BasketBall,43,1,[537]
10,FloorPlan_Train11_1.json.gz,medium,BasketBall,86,1,[461]
11,FloorPlan_Train11_1.json.gz,hard,BasketBall,21,1,[490]
12,FloorPlan_Train11_1.json.gz,easy,Bowl,45,1,[603]
13,FloorPlan_Train11_1.json.gz,medium,Bowl,96,1,[738]
14,FloorPlan_Train11_1.json.gz,hard,Bowl,9,1,[633]
15,FloorPlan_Train11_1.json.gz,easy,GarbageCan,15,1,[754]
16,FloorPlan_Train11_1.json.gz,hard,GarbageCan,65,1,[835]
17,FloorPlan_Train11_1.json.gz,medium,GarbageCan,70,1,[858]
18,FloorPlan_Train11_1.json.gz,hard,HousePlant,96,1,[983]
19,FloorPlan_Train11_1.json.gz,medium,HousePlant,37,1,[906]
20,FloorPlan_Train11_1.json.gz,easy,HousePlant,17,1,[1037]
21,FloorPlan_Train11_1.json.gz,medium,Laptop,50,1,[1062]
22,FloorPlan_Train11_1.json.gz,hard,Laptop,85,1,[1120]
23,FloorPlan_Train11_1.json.gz,easy,Laptop,15,1,[1150]
24,FloorPlan_Train11_1.json.gz,medium,Mug,52,1,[1219]
25,FloorPlan_Train11_1.json.gz,hard,Mug,59,1,[1347]
26,FloorPlan_Train11_1.json.gz,easy,Mug,39,1,[1276]
27,FloorPlan_Train11_1.json.gz,hard,SprayBottle,105,2,"[1369, 1359]"
28,FloorPlan_Train11_1.json.gz,easy,SprayBottle,14,1,[1499]
29,FloorPlan_Train11_1.json.gz,medium,SprayBottle,31,1,[1491]
30,FloorPlan_Train11_1.json.gz,hard,Television,97,1,[1589]
31,FloorPlan_Train11_1.json.gz,easy,Television,22,1,[1619]
32,FloorPlan_Train11_1.json.gz,medium,Television,31,1,[1600]
33,FloorPlan_Train11_1.json.gz,medium,Vase,81,1,[1720]
34,FloorPlan_Train11_1.json.gz,hard,Vase,27,1,[1693]
35,FloorPlan_Train11_1.json.gz,easy,Vase,42,1,[1799]
0,FloorPlan_Train7_4.json.gz,medium,AlarmClock,72,1,[41]
1,FloorPlan_Train7_4.json.gz,hard,AlarmClock,38,1,[29]
2,FloorPlan_Train7_4.json.gz,easy,AlarmClock,40,1,[28]
3,FloorPlan_Train7_4.json.gz,medium,Apple,83,1,[299]
4,FloorPlan_Train7_4.json.gz,easy,Apple,43,1,[173]
5,FloorPlan_Train7_4.json.gz,hard,Apple,24,1,[197]
6,FloorPlan_Train7_4.json.gz,medium,BaseballBat,89,1,[319]
7,FloorPlan_Train7_4.json.gz,hard,BaseballBat,31,1,[301]
8,FloorPlan_Train7_4.json.gz,easy,BaseballBat,30,1,[417]
9,FloorPlan_Train7_4.json.gz,easy,BasketBall,18,1,[550]
10,FloorPlan_Train7_4.json.gz,medium,BasketBall,58,1,[532]
11,FloorPlan_Train7_4.json.gz,hard,BasketBall,74,1,[492]
12,FloorPlan_Train7_4.json.gz,hard,Bowl,92,1,[700]
13,FloorPlan_Train7_4.json.gz,medium,Bowl,38,1,[707]
14,FloorPlan_Train7_4.json.gz,easy,Bowl,20,1,[626]
15,FloorPlan_Train7_4.json.gz,hard,GarbageCan,84,1,[817]
16,FloorPlan_Train7_4.json.gz,medium,GarbageCan,33,1,[809]
17,FloorPlan_Train7_4.json.gz,easy,GarbageCan,33,1,[793]
18,FloorPlan_Train7_4.json.gz,hard,HousePlant,104,2,"[1023, 941]"
19,FloorPlan_Train7_4.json.gz,easy,HousePlant,19,1,[957]
20,FloorPlan_Train7_4.json.gz,medium,HousePlant,27,1,[1009]
21,FloorPlan_Train7_4.json.gz,hard,Laptop,121,2,"[1138, 1089]"
22,FloorPlan_Train7_4.json.gz,medium,Laptop,17,1,[1127]
23,FloorPlan_Train7_4.json.gz,easy,Laptop,12,1,[1106]
24,FloorPlan_Train7_4.json.gz,medium,Mug,73,1,[1287]
25,FloorPlan_Train7_4.json.gz,easy,Mug,49,1,[1233]
26,FloorPlan_Train7_4.json.gz,hard,Mug,28,1,[1264]
27,FloorPlan_Train7_4.json.gz,hard,SprayBottle,35,1,[1439]
28,FloorPlan_Train7_4.json.gz,medium,SprayBottle,93,1,[1464]
29,FloorPlan_Train7_4.json.gz,easy,SprayBottle,22,1,[1483]
30,FloorPlan_Train7_4.json.gz,easy,Television,38,1,[1618]
31,FloorPlan_Train7_4.json.gz,medium,Television,66,1,[1531]
32,FloorPlan_Train7_4.json.gz,hard,Television,46,1,[1602]
33,FloorPlan_Train7_4.json.gz,medium,Vase,74,1,[1682]
34,FloorPlan_Train7_4.json.gz,hard,Vase,43,1,[1705]
35,FloorPlan_Train7_4.json.gz,easy,Vase,33,1,[1691]
0,FloorPlan_Train5_2.json.gz,hard,AlarmClock,107,2,"[47, 144]"
1,FloorPlan_Train5_2.json.gz,medium,AlarmClock,30,1,[138]
2,FloorPlan_Train5_2.json.gz,easy,AlarmClock,13,1,[67]
3,FloorPlan_Train5_2.json.gz,hard,Apple,75,1,[272]
4,FloorPlan_Train5_2.json.gz,easy,Apple,35,1,[248]
5,FloorPlan_Train5_2.json.gz,medium,Apple,40,1,[162]
6,FloorPlan_Train5_2.json.gz,hard,BaseballBat,121,2,"[367, 314]"
7,FloorPlan_Train5_2.json.gz,easy,BaseballBat,5,1,[384]
8,FloorPlan_Train5_2.json.gz,medium,BaseballBat,24,1,[417]
9,FloorPlan_Train5_2.json.gz,medium,BasketBall,79,1,[515]
10,FloorPlan_Train5_2.json.gz,easy,BasketBall,43,1,[480]
11,FloorPlan_Train5_2.json.gz,hard,BasketBall,28,1,[493]
12,FloorPlan_Train5_2.json.gz,medium,Bowl,67,1,[625]
13,FloorPlan_Train5_2.json.gz,hard,Bowl,50,1,[671]
14,FloorPlan_Train5_2.json.gz,easy,Bowl,33,1,[648]
15,FloorPlan_Train5_2.json.gz,easy,GarbageCan,30,1,[804]
16,FloorPlan_Train5_2.json.gz,hard,GarbageCan,58,1,[863]
17,FloorPlan_Train5_2.json.gz,medium,GarbageCan,62,1,[865]
18,FloorPlan_Train5_2.json.gz,medium,HousePlant,94,1,[966]
19,FloorPlan_Train5_2.json.gz,hard,HousePlant,27,1,[981]
20,FloorPlan_Train5_2.json.gz,easy,HousePlant,29,1,[933]
21,FloorPlan_Train5_2.json.gz,easy,Laptop,34,1,[1050]
22,FloorPlan_Train5_2.json.gz,hard,Laptop,59,1,[1145]
23,FloorPlan_Train5_2.json.gz,medium,Laptop,57,1,[1104]
24,FloorPlan_Train5_2.json.gz,hard,Mug,87,1,[1303]
25,FloorPlan_Train5_2.json.gz,medium,Mug,47,1,[1318]
26,FloorPlan_Train5_2.json.gz,easy,Mug,16,1,[1333]
27,FloorPlan_Train5_2.json.gz,medium,SprayBottle,85,1,[1452]
28,FloorPlan_Train5_2.json.gz,easy,SprayBottle,41,1,[1430]
29,FloorPlan_Train5_2.json.gz,hard,SprayBottle,24,1,[1442]
30,FloorPlan_Train5_2.json.gz,easy,Television,44,1,[1549]
31,FloorPlan_Train5_2.json.gz,medium,Television,48,1,[1501]
32,FloorPlan_Train5_2.json.gz,hard,Television,58,1,[1557]
33,FloorPlan_Train5_2.json.gz,medium,Vase,87,1,[1721]
34,FloorPlan_Train5_2.json.gz,hard,Vase,26,1,[1708]
35,FloorPlan_Train5_2.json.gz,easy,Vase,37,1,[1766]
0,FloorPlan_Train1_5.json.gz,hard,AlarmClock,8,1,[132]
1,FloorPlan_Train1_5.json.gz,easy,AlarmClock,44,1,[63]
2,FloorPlan_Train1_5.json.gz,medium,AlarmClock,98,1,[91]
3,FloorPlan_Train1_5.json.gz,medium,Apple,54,1,[237]
4,FloorPlan_Train1_5.json.gz,hard,Apple,54,1,[190]
5,FloorPlan_Train1_5.json.gz,easy,Apple,42,1,[166]
6,FloorPlan_Train1_5.json.gz,medium,BaseballBat,94,1,[384]
7,FloorPlan_Train1_5.json.gz,hard,BaseballBat,4,1,[363]
8,FloorPlan_Train1_5.json.gz,easy,BaseballBat,52,1,[325]
9,FloorPlan_Train1_5.json.gz,easy,BasketBall,32,1,[505]
10,FloorPlan_Train1_5.json.gz,hard,BasketBall,68,1,[572]
11,FloorPlan_Train1_5.json.gz,medium,BasketBall,50,1,[476]
12,FloorPlan_Train1_5.json.gz,hard,Bowl,77,1,[636]
13,FloorPlan_Train1_5.json.gz,easy,Bowl,15,1,[655]
14,FloorPlan_Train1_5.json.gz,medium,Bowl,58,1,[736]
15,FloorPlan_Train1_5.json.gz,hard,GarbageCan,54,1,[896]
16,FloorPlan_Train1_5.json.gz,medium,GarbageCan,71,1,[773]
17,FloorPlan_Train1_5.json.gz,easy,GarbageCan,25,1,[818]
18,FloorPlan_Train1_5.json.gz,hard,HousePlant,92,1,[943]
19,FloorPlan_Train1_5.json.gz,easy,HousePlant,13,1,[1030]
20,FloorPlan_Train1_5.json.gz,medium,HousePlant,45,1,[916]
21,FloorPlan_Train1_5.json.gz,hard,Laptop,47,1,[1133]
22,FloorPlan_Train1_5.json.gz,easy,Laptop,54,1,[1051]
23,FloorPlan_Train1_5.json.gz,medium,Laptop,49,1,[1181]
24,FloorPlan_Train1_5.json.gz,hard,Mug,94,1,[1321]
25,FloorPlan_Train1_5.json.gz,medium,Mug,44,1,[1288]
26,FloorPlan_Train1_5.json.gz,easy,Mug,12,1,[1203]
27,FloorPlan_Train1_5.json.gz,medium,SprayBottle,37,1,[1487]
28,FloorPlan_Train1_5.json.gz,hard,SprayBottle,101,2,"[1445, 1370]"
29,FloorPlan_Train1_5.json.gz,easy,SprayBottle,12,1,[1417]
30,FloorPlan_Train1_5.json.gz,easy,Television,11,1,[1526]
31,FloorPlan_Train1_5.json.gz,hard,Television,86,1,[1594]
32,FloorPlan_Train1_5.json.gz,medium,Television,53,1,[1631]
33,FloorPlan_Train1_5.json.gz,medium,Vase,67,1,[1689]
34,FloorPlan_Train1_5.json.gz,hard,Vase,36,1,[1680]
35,FloorPlan_Train1_5.json.gz,easy,Vase,47,1,[1773]
0,FloorPlan_Train9_2.json.gz,hard,AlarmClock,62,1,[55]
1,FloorPlan_Train9_2.json.gz,easy,AlarmClock,27,1,[16]
2,FloorPlan_Train9_2.json.gz,medium,AlarmClock,61,1,[34]
3,FloorPlan_Train9_2.json.gz,hard,Apple,33,1,[259]
4,FloorPlan_Train9_2.json.gz,medium,Apple,74,1,[256]
5,FloorPlan_Train9_2.json.gz,easy,Apple,43,1,[230]
6,FloorPlan_Train9_2.json.gz,medium,BaseballBat,60,1,[412]
7,FloorPlan_Train9_2.json.gz,easy,BaseballBat,27,1,[380]
8,FloorPlan_Train9_2.json.gz,hard,BaseballBat,63,1,[399]
9,FloorPlan_Train9_2.json.gz,medium,BasketBall,59,1,[592]
10,FloorPlan_Train9_2.json.gz,hard,BasketBall,64,1,[543]
11,FloorPlan_Train9_2.json.gz,easy,BasketBall,27,1,[498]
12,FloorPlan_Train9_2.json.gz,easy,Bowl,26,1,[659]
13,FloorPlan_Train9_2.json.gz,hard,Bowl,69,1,[650]
14,FloorPlan_Train9_2.json.gz,medium,Bowl,55,1,[692]
15,FloorPlan_Train9_2.json.gz,hard,GarbageCan,68,1,[761]
16,FloorPlan_Train9_2.json.gz,easy,GarbageCan,16,1,[839]
17,FloorPlan_Train9_2.json.gz,medium,GarbageCan,66,1,[874]
18,FloorPlan_Train9_2.json.gz,hard,HousePlant,80,1,[974]
19,FloorPlan_Train9_2.json.gz,easy,HousePlant,23,1,[1047]
20,FloorPlan_Train9_2.json.gz,medium,HousePlant,47,1,[1004]
21,FloorPlan_Train9_2.json.gz,hard,Laptop,62,1,[1162]
22,FloorPlan_Train9_2.json.gz,medium,Laptop,64,1,[1178]
23,FloorPlan_Train9_2.json.gz,easy,Laptop,24,1,[1125]
24,FloorPlan_Train9_2.json.gz,easy,Mug,36,1,[1200]
25,FloorPlan_Train9_2.json.gz,hard,Mug,44,1,[1261]
26,FloorPlan_Train9_2.json.gz,medium,Mug,70,1,[1232]
27,FloorPlan_Train9_2.json.gz,hard,SprayBottle,68,1,[1399]
28,FloorPlan_Train9_2.json.gz,medium,SprayBottle,52,1,[1478]
29,FloorPlan_Train9_2.json.gz,easy,SprayBottle,30,1,[1359]
30,FloorPlan_Train9_2.json.gz,hard,Television,73,1,[1546]
31,FloorPlan_Train9_2.json.gz,medium,Television,49,1,[1608]
32,FloorPlan_Train9_2.json.gz,easy,Television,28,1,[1521]
